"Day","Time","Round","Species","Latitude","Longitude","Accuracy","Site"
2017-07-12,"9:25:00 AM","Sample1","Moose",43.63070167,-74.90995833,1,"02C2"
2017-07-12,"10:00:00 AM","Sample1","Moose",43.63340167,-74.91171833,0.9,"02C2"
2017-07-12,"10:16:00 AM","Sample1","Moose",43.63558333,-74.91250833,0.9,"02C2"
2017-07-13,"8:23:00 AM","Sample1","Moose",43.80316167,-74.94252667,1.1,"02B4"
2017-07-13,"11:01:00 AM","Sample1","Moose",43.60961333,-74.4223,0.9,"05B1"
2017-07-13,"1:04:00 PM","Sample1","Moose",43.57038167,-74.42352333,1.1,"05B4"
2017-07-13,"1:09:00 PM","Sample1","Moose",43.57050333,-74.42353833,1.4,"05B4"
2017-07-13,"1:32:00 PM","Sample1","Moose",43.57218333,-74.42758833,1.3,"05B4"
2017-07-13,"2:14:00 PM","Sample1","Moose",43.569485,-74.4321,0.8,"05B4"
2017-07-13,"2:26:00 PM","Sample1","Moose",43.56815333,-74.43199333,1.4,"05B4"
2017-07-14,"10:18:00 AM","Sample1","Moose",44.54035333,-74.55251667,1,"07B3"
2017-07-14,"10:28:00 AM","Sample1","Moose",44.54059667,-74.552855,1.3,"07B3"
2017-07-14,"10:43:00 AM","Sample1","Moose",44.541215,-74.55452833,1.4,"07B3"
2017-07-14,"10:33:00 AM","Sample1","Moose",44.54059667,-74.553125,1.1,"07B3"
2017-07-14,"11:10:00 AM","Sample1","Moose",44.54335667,-74.55530333,1.1,"07B3"
2017-07-14,"12:52:00 PM","Sample1","Moose",44.52154127,-74.53220016,3,"07B6"
2017-07-14,"1:03:00 PM","Sample1","Moose",44.52356614,-74.53351189,3,"07B6"
2017-07-14,"1:49:00 PM","Sample1","Moose",44.52272483,-74.54012134,4,"07B6"
2017-07-14,"1:57:00 PM","Sample1","Moose",44.52217515,-74.54074819,3,"07B6"
2017-07-14,"2:07:00 PM","Sample1","Moose",44.52086947,-74.5425368,3,"07B6"
2017-07-14,"2:17:00 PM","Sample1","Moose",44.52019089,-74.54322587,4,"07B6"
2017-07-14,"2:22:00 PM","Sample1","Moose",44.52013983,-74.54323316,4,"07B6"
2017-07-14,"2:10:00 PM","Sample1","Moose",43.32874167,-74.09439833,1,"08B3"
2017-07-14,"2:16:00 PM","Sample1","Moose",43.328315,-74.09469167,1.1,"08B3"
2017-07-14,"2:25:00 PM","Sample1","Moose",43.32827667,-74.09475167,1.1,"08B3"
2017-07-14,"3:37:00 PM","Sample1","Moose",43.335395,-74.09494167,0.8,"08B3"
2017-07-14,"3:42:00 PM","Sample1","Moose",43.33537333,-74.09493,0.8,"08B3"
2017-07-14,"3:50:00 PM","Sample1","Moose",43.335395,-74.09436333,1.1,"08B3"
2017-07-14,"3:56:00 PM","Sample1","Moose",43.33563333,-74.09386667,0.8,"08B3"
2017-07-14,"10:54:00 AM","Sample1","Moose",43.3452,-74.08352,1.1,"08B4"
2017-07-14,"10:59:00 AM","Sample1","Moose",43.34517833,-74.08357167,1,"08B4"
2017-07-14,"11:05:00 AM","Sample1","Moose",43.34503333,-74.08355,1.1,"08B4"
2017-07-14,"11:12:00 AM","Sample1","Moose",43.34512333,-74.08365333,1.3,"08B4"
2017-07-14,"11:23:00 AM","Sample1","Moose",43.34422333,-74.08262,1.1,"08B4"
2017-07-14,"11:50:00 AM","Sample1","Moose",43.34043333,-74.07901167,1.1,"08B4"
2017-07-14,"12:01:00 PM","Sample1","Moose",43.34241167,-74.07751667,1,"08B4"
2017-07-14,"12:08:00 PM","Sample1","Moose",43.34237,-74.07742,1,"08B4"
2017-07-15,"12:35:00 PM","Sample1","Moose",44.05932193,-74.74157993,4,"06C1"
2017-07-15,"12:47:00 PM","Sample1","Moose",44.06048225,-74.74173755,4,"06C1"
2017-07-15,"1:42:00 PM","Sample1","Moose",44.06047537,-74.75194663,5,"06C1"
2017-07-15,"2:21:00 PM","Sample1","Moose",44.05689542,-74.74607435,3,"06C1"
2017-07-15,"8:31:00 AM","Sample1","Moose",44.07323677,-74.71532004,3,"06C2"
2017-07-15,"8:50:00 AM","Sample1","Moose",44.07198809,-74.71196697,4,"06C2"
2017-07-15,"8:52:00 AM","Sample1","Moose",44.07190499,-74.71192114,5,"06C2"
2017-07-15,"8:58:00 AM","Sample1","Moose",44.07169579,-74.71112522,3,"06C2"
2017-07-15,"9:04:00 AM","Sample1","Moose",44.071832,-74.710991,3,"06C2"
2017-07-15,"9:08:00 AM","Sample1","Moose",44.07182312,-74.7107589,3,"06C2"
2017-07-15,"9:35:00 AM","Sample1","Moose",44.07124796,-74.71152345,4,"06C2"
2017-07-15,"9:38:00 AM","Sample1","Moose",44.07129692,-74.71153146,4,"06C2"
2017-07-15,"9:43:00 AM","Sample1","Moose",44.07119489,-74.71149613,3,"06C2"
2017-07-15,"9:47:00 AM","Sample1","Moose",44.07104382,-74.71172087,5,"06C2"
2017-07-15,"10:07:00 AM","Sample1","Moose",44.06796035,-74.71695292,3,"06C2"
2017-07-15,"10:27:00 AM","Sample1","Moose",44.06608611,-74.72000438,4,"06C2"
2017-07-15,"10:33:00 AM","Sample1","Moose",44.06598691,-74.72012424,10,"06C2"
2017-07-15,"10:38:00 AM","Sample1","Moose",44.06619316,-74.72008997,4,"06C2"
2017-07-15,"10:44:00 AM","Sample1","Moose",44.06631573,-74.72033434,4,"06C2"
2017-07-15,"10:45:00 AM","Sample1","Moose",44.06632372,-74.72035491,4,"06C2"
2017-07-15,"10:49:00 AM","Sample1","Moose",44.06639508,-74.72035246,3,"06C2"
2017-07-15,"11:17:00 AM","Sample1","Moose",44.0709996,-74.72206858,3,"06C2"
2017-07-15,"8:28:00 AM","Sample1","Moose",44.05020167,-74.72473333,1.2,"06C3"
2017-07-15,"8:55:00 AM","Sample1","Moose",44.04865667,-74.720725,1.1,"06C3"
2017-07-15,"9:49:00 AM","Sample1","Moose",44.04597167,-74.72020167,1,"06C3"
2017-07-15,"10:05:00 AM","Sample1","Moose",44.04556833,-74.72082667,0.9,"06C3"
2017-07-15,"10:12:00 AM","Sample1","Moose",44.04540167,-74.72090167,1.9,"06C3"
2017-07-15,"10:26:00 AM","Sample1","Moose",44.04453333,-74.72254833,1,"06C3"
2017-07-15,"10:39:00 AM","Sample1","Moose",44.04351333,-74.724365,0.9,"06C3"
2017-07-15,"10:54:00 AM","Sample1","Moose",44.04341667,-74.72463667,1,"06C3"
2017-07-15,"11:01:00 AM","Sample1","Moose",44.04329833,-74.724615,1.1,"06C3"
2017-07-15,"11:08:00 AM","Sample1","Moose",44.04334167,-74.724795,1,"06C3"
2017-07-15,"1:27:00 PM","Sample1","Moose",44.05653333,-74.71336667,1.3,"06C4"
2017-07-15,"1:36:00 PM","Sample1","Moose",44.05676667,-74.71368333,1.2,"06C4"
2017-07-15,"1:43:00 PM","Sample1","Moose",44.05696833,-74.71375333,1.2,"06C4"
2017-07-15,"2:04:00 PM","Sample1","Moose",44.058625,-74.71062,0.8,"06C4"
2017-07-15,"2:11:00 PM","Sample1","Moose",44.05870167,-74.71073667,1.2,"06C4"
2017-07-16,"10:58:00 AM","Sample1","Moose",44.81576,-74.072675,0.9,"12D2"
2017-07-16,"11:21:00 AM","Sample1","Moose",44.81343167,-74.07165667,1.1,"12D2"
2017-07-16,"11:25:00 AM","Sample1","Moose",44.812855,-74.07123,1.1,"12D2"
2017-07-16,"11:28:00 AM","Sample1","Moose",44.812725,-74.07121833,1.1,"12D2"
2017-07-16,"12:16:00 PM","Sample1","Moose",44.81565667,-74.06043833,0.8,"12D2"
2017-07-16,"12:28:00 PM","Sample1","Moose",44.81648667,-74.06269333,0.9,"12D2"
2017-07-16,"8:24:00 AM","Sample1","Moose",44.80266833,-74.097455,3.6,"12D4"
2017-07-16,"8:43:00 AM","Sample1","Moose",44.80273333,-74.10074667,1.9,"12D4"
2017-07-16,"9:54:00 AM","Sample1","Moose",44.79706833,-74.10067333,0.9,"12D4"
2017-07-16,"10:11:00 AM","Sample1","Moose",44.79476,-74.09916333,1.3,"12D4"
2017-07-16,"10:42:00 AM","Sample1","Moose",44.79658167,-74.09640667,1,"12D4"
2017-07-16,"10:53:00 AM","Sample1","Moose",44.79681667,-74.09581333,3.6,"12D4"
2017-07-16,"11:01:00 AM","Sample1","Moose",44.79754833,-74.09530167,1.2,"12D4"
2017-07-17,"6:48:00 AM","Sample1","Moose",44.50118333,-73.727925,1.1,"15A2"
2017-07-17,"9:31:00 AM","Sample1","Moose",44.52468667,-73.734135,1,"15A3"
2017-07-17,"6:39:00 AM","Sample1","Moose",44.52524667,-73.73389667,0.9,"15A3"
2017-07-17,"6:46:00 AM","Sample1","Moose",44.52549667,-73.73339333,0.9,"15A3"
2017-07-17,"7:05:00 AM","Sample1","Moose",44.52744,-73.73106,0.9,"15A3"
2017-07-17,"7:10:00 AM","Sample1","Moose",44.52756833,-73.73080667,1,"15A3"
2017-07-17,"7:13:00 AM","Sample1","Moose",44.527635,-73.73076333,1.2,"15A3"
2017-07-17,"7:16:00 AM","Sample1","Moose",44.52766667,-73.73076833,1,"15A3"
2017-07-17,"7:20:00 AM","Sample1","Moose",44.527575,-73.730635,1,"15A3"
2017-07-17,"7:22:00 AM","Sample1","Moose",44.52754833,-73.73062667,1,"15A3"
2017-07-17,"7:27:00 AM","Sample1","Moose",44.527865,-73.73042833,1.1,"15A3"
2017-07-17,"7:32:00 AM","Sample1","Moose",44.52810667,-73.73041,1,"15A3"
2017-07-17,"7:36:00 AM","Sample1","Moose",44.52811,-73.73040833,1.4,"15A3"
2017-07-17,"7:42:00 AM","Sample1","Moose",44.528215,-73.729975,1,"15A3"
2017-07-17,"7:45:00 AM","Sample1","Moose",44.52815,-73.73004333,1,"15A3"
2017-07-17,"7:49:00 AM","Sample1","Moose",44.52833,-73.72986,1,"15A3"
2017-07-17,"7:53:00 AM","Sample1","Moose",44.52857833,-73.72967333,0.9,"15A3"
2017-07-17,"8:03:00 AM","Sample1","Moose",44.52954167,-73.72830333,1,"15A3"
2017-07-17,"8:14:00 AM","Sample1","Moose",44.53115167,-73.72627833,1.2,"15A3"
2017-07-17,"8:36:00 AM","Sample1","Moose",44.52893167,-73.72486667,1.2,"15A3"
2017-07-17,"8:42:00 AM","Sample1","Moose",44.52841167,-73.72460167,1,"15A3"
2017-07-17,"8:46:00 AM","Sample1","Moose",44.52827667,-73.724375,1.1,"15A3"
2017-07-17,"8:51:00 AM","Sample1","Moose",44.528135,-73.72425833,1.2,"15A3"
2017-07-17,"8:56:00 AM","Sample1","Moose",44.527965,-73.72388,0.8,"15A3"
2017-07-17,"9:02:00 AM","Sample1","Moose",44.52737833,-73.72390333,0.8,"15A3"
2017-07-17,"9:06:00 AM","Sample1","Moose",44.52732333,-73.72374667,0.9,"15A3"
2017-07-17,"9:18:00 AM","Sample1","Moose",44.52491333,-73.722535,0.9,"15A3"
2017-07-17,"9:29:00 AM","Sample1","Moose",44.524025,-73.72175167,1,"15A3"
2017-07-17,"9:32:00 AM","Sample1","Moose",44.52405667,-73.72166833,1,"15A3"
2017-07-17,"9:35:00 AM","Sample1","Moose",44.523905,-73.72167333,0.9,"15A3"
2017-07-17,"9:37:00 AM","Sample1","Moose",44.52386,-73.72169833,0.9,"15A3"
2017-07-17,"9:42:00 AM","Sample1","Moose",44.52371333,-73.72169833,0.9,"15A3"
2017-07-17,"9:44:00 AM","Sample1","Moose",44.52370667,-73.72166167,0.9,"15A3"
2017-07-17,"9:47:00 AM","Sample1","Moose",44.52357,-73.72161333,1,"15A3"
2017-07-17,"9:52:00 AM","Sample1","Moose",44.52352167,-73.72169167,0.9,"15A3"
2017-07-17,"9:53:00 AM","Sample1","Moose",44.52351167,-73.72169667,1.4,"15A3"
2017-07-17,"9:54:00 AM","Sample1","Moose",44.52350333,-73.72171167,1,"15A3"
2017-07-17,"9:58:00 AM","Sample1","Moose",44.52351833,-73.72150333,1.3,"15A3"
2017-07-17,"10:01:00 AM","Sample1","Moose",44.52339833,-73.721465,1.1,"15A3"
2017-07-17,"10:08:00 AM","Sample1","Moose",44.52301333,-73.72138167,1.1,"15A3"
2017-07-17,"10:12:00 AM","Sample1","Moose",44.52310167,-73.72170167,1,"15A3"
2017-07-17,"10:15:00 AM","Sample1","Moose",44.52312167,-73.72172333,1.1,"15A3"
2017-07-17,"10:20:00 AM","Sample1","Moose",44.52307333,-73.72177833,1.1,"15A3"
2017-07-17,"10:24:00 AM","Sample1","Moose",44.52303167,-73.721865,1,"15A3"
2017-07-17,"10:50:00 AM","Sample1","Moose",44.523095,-73.73062667,1.1,"15A3"
2017-07-17,"10:55:00 AM","Sample1","Moose",44.523095,-73.73262667,0.9,"15A3"
2017-07-17,"11:00:00 AM","Sample1","Moose",44.523195,-73.73320833,0.9,"15A3"
2017-07-18,"10:52:00 AM","Sample2","Moose",43.78096833,-74.12610833,1.7,"09A1"
2017-07-18,"12:04:00 PM","Sample2","Moose",43.77771667,-74.13366833,1.1,"09A1"
2017-07-18,"12:18:00 PM","Sample2","Moose",43.777095,-74.13306667,1.1,"09A1"
2017-07-18,"7:27:00 AM","Sample2","Moose",43.76974,-74.14731,1.2,"09A4"
2017-07-18,"7:44:00 AM","Sample2","Moose",43.77039333,-74.14689,1.2,"09A4"
2017-07-18,"8:01:00 AM","Sample2","Moose",43.77029333,-74.14665667,1.8,"09A4"
2017-07-18,"8:22:00 AM","Sample2","Moose",43.77116667,-74.14765333,1.4,"09A4"
2017-07-18,"8:49:00 AM","Sample2","Moose",43.772625,-74.15216167,1.4,"09A4"
2017-07-18,"9:04:00 AM","Sample2","Moose",43.77379667,-74.15431333,1.1,"09A4"
2017-07-18,"7:37:00 AM","Sample2","Moose",43.92246,-74.01105667,1.4,"10B4"
2017-07-19,"9:12:00 AM","Sample2","Moose",44.65785167,-73.92737667,1.5,"12B1"
2017-07-19,"9:26:00 AM","Sample2","Moose",44.65780833,-73.92651833,1,"12B1"
2017-07-19,"9:31:00 AM","Sample2","Moose",44.65791833,-73.92636,1.4,"12B1"
2017-07-19,"9:36:00 AM","Sample2","Moose",44.65783,-73.926325,1,"12B1"
2017-07-19,"9:42:00 AM","Sample2","Moose",44.65793333,-73.92561833,1.6,"12B1"
2017-07-19,"9:48:00 AM","Sample2","Moose",44.658035,-73.92442333,1,"12B1"
2017-07-19,"9:57:00 AM","Sample2","Moose",44.65778333,-73.92352167,0.9,"12B1"
2017-07-19,"10:08:00 AM","Sample2","Moose",44.657945,-73.92326833,0.9,"12B1"
2017-07-19,"10:17:00 AM","Sample2","Moose",44.657325,-73.923175,1,"12B1"
2017-07-19,"10:23:00 AM","Sample2","Moose",44.65718167,-73.92307667,0.9,"12B1"
2017-07-19,"10:28:00 AM","Sample2","Moose",44.65710333,-73.923095,1.1,"12B1"
2017-07-19,"10:34:00 AM","Sample2","Moose",44.65712167,-73.92306667,0.9,"12B1"
2017-07-19,"11:08:00 AM","Sample2","Moose",44.65241,-73.92594,1.2,"12B1"
2017-07-19,"11:11:00 AM","Sample2","Moose",44.65237667,-73.92588667,1.1,"12B1"
2017-07-19,"11:13:00 AM","Sample2","Moose",44.652295,-73.92581,1.2,"12B1"
2017-07-19,"11:20:00 AM","Sample2","Moose",44.65216,-73.92626667,1.4,"12B1"
2017-07-19,"11:22:00 AM","Sample2","Moose",44.65214667,-73.92632167,1.2,"12B1"
2017-07-19,"11:29:00 AM","Sample2","Moose",44.65232,-73.92632667,1.3,"12B1"
2017-07-19,"11:31:00 AM","Sample2","Moose",44.652365,-73.92632,1.5,"12B1"
2017-07-19,"11:35:00 AM","Sample2","Moose",44.65225,-73.92638167,1.2,"12B1"
2017-07-19,"11:49:00 AM","Sample2","Moose",44.64992833,-73.92770333,1.2,"12B1"
2017-07-19,"11:54:00 AM","Sample2","Moose",44.6504,-73.92811667,1.2,"12B1"
2017-07-19,"11:56:00 AM","Sample2","Moose",44.65032,-73.928125,1.2,"12B1"
2017-07-19,"12:01:00 PM","Sample2","Moose",44.65092333,-73.928145,1.2,"12B1"
2017-07-19,"12:09:00 PM","Sample2","Moose",44.65052333,-73.92829,1.7,"12B1"
2017-07-19,"12:37:00 PM","Sample2","Moose",44.65111167,-73.92890667,1.2,"12B1"
2017-07-19,"12:39:00 PM","Sample2","Moose",44.651115,-73.92893667,1.2,"12B1"
2017-07-19,"12:54:00 PM","Sample2","Moose",44.65120167,-73.92903333,1.1,"12B1"
2017-07-19,"12:51:00 PM","Sample2","Moose",44.651175,-73.92902,1.2,"12B1"
2017-07-19,"12:31:00 PM","Sample2","Moose",44.65089,-73.92864,1.1,"12B1"
2017-07-19,"12:28:00 PM","Sample2","Moose",44.650725,-73.92856167,1.4,"12B1"
2017-07-19,"12:19:00 PM","Sample2","Moose",44.65053833,-73.928415,1.3,"12B1"
2017-07-19,"12:14:00 PM","Sample2","Moose",44.65051833,-73.92839833,1,"12B1"
2017-07-19,"1:01:00 PM","Sample2","Moose",44.65134833,-73.92918167,1.4,"12B1"
2017-07-19,"1:07:00 PM","Sample2","Moose",44.65170833,-73.92937667,1.3,"12B1"
2017-07-19,"1:12:00 PM","Sample2","Moose",44.65149167,-73.92961833,1.3,"12B1"
2017-07-19,"1:16:00 PM","Sample2","Moose",44.65145333,-73.929725,1.2,"12B1"
2017-07-19,"1:17:00 PM","Sample2","Moose",44.65142333,-73.929765,1.6,"12B1"
2017-07-19,"1:26:00 PM","Sample2","Moose",44.65174833,-73.929725,1.2,"12B1"
2017-07-19,"1:30:00 PM","Sample2","Moose",44.651815,-73.92973,1.2,"12B1"
2017-07-19,"1:35:00 PM","Sample2","Moose",44.651825,-73.92979,1.2,"12B1"
2017-07-19,"1:38:00 PM","Sample2","Moose",44.65182167,-73.92980167,1.3,"12B1"
2017-07-19,"1:41:00 PM","Sample2","Moose",44.652,-73.92986833,1.2,"12B1"
2017-07-19,"1:50:00 PM","Sample2","Moose",44.65230333,-73.92997667,0.8,"12B1"
2017-07-19,"1:59:00 PM","Sample2","Moose",44.65254333,-73.93054,0.8,"12B1"
2017-07-19,"2:06:00 PM","Sample2","Moose",44.65253333,-73.93082,1.4,"12B1"
2017-07-19,"2:10:00 PM","Sample2","Moose",44.65253333,-73.93090333,1.4,"12B1"
2017-07-19,"2:14:00 PM","Sample2","Moose",44.65254167,-73.930945,1.4,"12B1"
2017-07-19,"2:18:00 PM","Sample2","Moose",44.65253833,-73.93095833,1.2,"12B1"
2017-07-19,"2:22:00 PM","Sample2","Moose",44.652735,-73.931125,1.3,"12B1"
2017-07-19,"2:32:00 PM","Sample2","Moose",44.65294,-73.93128,1.1,"12B1"
2017-07-19,"2:35:00 PM","Sample2","Moose",44.65297167,-73.93124333,1.1,"12B1"
2017-07-19,"2:39:00 PM","Sample2","Moose",44.65300833,-73.93121333,1.1,"12B1"
2017-07-19,"2:43:00 PM","Sample2","Moose",44.65313667,-73.93121,1.1,"12B1"
2017-07-19,"2:48:00 PM","Sample2","Moose",44.653255,-73.93118333,1.4,"12B1"
2017-07-19,"2:55:00 PM","Sample2","Moose",44.65341167,-73.93133333,1.1,"12B1"
2017-07-19,"3:00:00 PM","Sample2","Moose",44.653565,-73.93122833,1.5,"12B1"
2017-07-19,"3:04:00 PM","Sample2","Moose",44.65362667,-73.93128833,1,"12B1"
2017-07-19,"3:08:00 PM","Sample2","Moose",44.65370167,-73.93146667,0.9,"12B1"
2017-07-19,"3:10:00 PM","Sample2","Moose",44.65370833,-73.93147333,1,"12B1"
2017-07-19,"3:18:00 PM","Sample2","Moose",44.65410833,-73.93188833,1.3,"12B1"
2017-07-19,"3:24:00 PM","Sample2","Moose",44.654175,-73.93196333,1,"12B1"
2017-07-19,"3:28:00 PM","Sample2","Moose",44.65432333,-73.932055,1.1,"12B1"
2017-07-19,"3:37:00 PM","Sample2","Moose",44.65444667,-73.93238833,1.1,"12B1"
2017-07-19,"3:40:00 PM","Sample2","Moose",44.65446,-73.93243,1,"12B1"
2017-07-19,"3:52:00 PM","Sample2","Moose",44.65448333,-73.932515,1,"12B1"
2017-07-19,"3:57:00 PM","Sample2","Moose",44.65442667,-73.93256667,1.2,"12B1"
2017-07-19,"4:04:00 PM","Sample2","Moose",44.6543,-73.932715,1.5,"12B1"
2017-07-19,"4:09:00 PM","Sample2","Moose",44.65457,-73.93316,1.3,"12B1"
2017-07-19,"11:02:00 AM","Sample2","Moose",44.65312833,-73.92554167,1.2,"12B1"
2017-07-19,"3:54:00 PM","Sample2","Moose",44.65433333,-73.93249833,0.9,"12B1"
2017-07-19,"1:20:00 PM","Sample2","Moose",44.65139833,-73.929805,1.6,"12B1"
2017-07-19,"1:21:00 PM","Sample2","Moose",44.65139667,-73.92981333,1.2,"12B1"
2017-07-19,"6:19:00 AM","Sample2","Moose",44.64413833,-73.936775,0.8,"12B2"
2017-07-19,"6:32:00 AM","Sample2","Moose",44.64437,-73.93745833,1,"12B2"
2017-07-19,"6:51:00 AM","Sample2","Moose",44.64462,-73.93933667,0.9,"12B2"
2017-07-19,"7:01:00 AM","Sample2","Moose",44.64498,-73.93974,1.1,"12B2"
2017-07-19,"7:10:00 AM","Sample2","Moose",44.64499167,-73.94021333,1.4,"12B2"
2017-07-19,"7:21:00 AM","Sample2","Moose",44.64563167,-73.94230167,1,"12B2"
2017-07-19,"7:30:00 AM","Sample2","Moose",44.64614667,-73.94324,1.2,"12B2"
2017-07-19,"7:40:00 AM","Sample2","Moose",44.64585667,-73.94451667,0.9,"12B2"
2017-07-19,"7:47:00 AM","Sample2","Moose",44.64559333,-73.94477167,0.9,"12B2"
2017-07-19,"8:09:00 AM","Sample2","Moose",44.64065167,-73.94454,1.1,"12B2"
2017-07-19,"8:19:00 AM","Sample2","Moose",44.64057833,-73.94440333,1.2,"12B2"
2017-07-19,"8:27:00 AM","Sample2","Moose",44.63981667,-73.944605,1.2,"12B2"
2017-07-19,"8:48:00 AM","Sample2","Moose",44.63767833,-73.94371333,1.3,"12B2"
2017-07-19,"9:01:00 AM","Sample2","Moose",44.63882833,-73.94073,1.1,"12B2"
2017-07-19,"9:08:00 AM","Sample2","Moose",44.63883167,-73.940415,0.9,"12B2"
2017-07-19,"9:13:00 AM","Sample2","Moose",44.63887333,-73.9403,0.9,"12B2"
2017-07-19,"9:23:00 AM","Sample2","Moose",44.63893667,-73.93971333,0.9,"12B2"
2017-07-19,"9:38:00 AM","Sample2","Moose",44.63891333,-73.93935,1.7,"12B2"
2017-07-19,"10:07:00 AM","Sample2","Moose",44.64077,-73.93386833,1.1,"12B2"
2017-07-19,"11:35:00 AM","Sample2","Moose",44.62943708,-73.89842459,3,"12B4"
2017-07-19,"12:14:00 PM","Sample2","Moose",44.6348034,-73.9013792,3,"12B4"
2017-07-19,"12:19:00 PM","Sample2","Moose",44.63483815,-73.90114143,5,"12B4"
2017-07-19,"12:28:00 PM","Sample2","Moose",44.63518479,-73.90006206,3,"12B4"
2017-07-19,"12:58:00 PM","Sample2","Moose",44.63645069,-73.89737442,5,"12B4"
2017-07-19,"1:25:00 PM","Sample2","Moose",44.63533587,-73.89339811,5,"12B4"
2017-07-19,"1:31:00 PM","Sample2","Moose",44.63533594,-73.89336146,5,"12B4"
2017-07-20,"12:52:00 PM","Sample2","Moose",44.73875667,-73.851625,1.2,"12A1"
2017-07-20,"10:30:00 AM","Sample2","Moose",44.72998333,-73.88262667,1,"12A4"
2017-07-20,"7:56:00 AM","Sample2","Moose",44.75601,-73.91101,1.2,"12A5"
2017-07-20,"8:02:00 AM","Sample2","Moose",44.75596167,-73.91098833,1.1,"12A5"
2017-07-20,"8:08:00 AM","Sample2","Moose",44.75594833,-73.91100167,1.2,"12A5"
2017-07-20,"8:11:00 AM","Sample2","Moose",44.75596,-73.910965,1.2,"12A5"
2017-07-20,"8:20:00 AM","Sample2","Moose",44.755965,-73.91092667,1.2,"12A5"
2017-07-20,"8:23:00 AM","Sample2","Moose",44.75592667,-73.91094667,1.2,"12A5"
2017-07-20,"8:27:00 AM","Sample2","Moose",44.75591167,-73.910935,1.2,"12A5"
2017-07-20,"8:30:00 AM","Sample2","Moose",44.75591833,-73.91090667,1.1,"12A5"
2017-07-20,"8:34:00 AM","Sample2","Moose",44.75589167,-73.91095,1.2,"12A5"
2017-07-20,"8:39:00 AM","Sample2","Moose",44.75581167,-73.91108833,1.3,"12A5"
2017-07-20,"8:40:00 AM","Sample2","Moose",44.75582833,-73.91109,1.3,"12A5"
2017-07-20,"8:43:00 AM","Sample2","Moose",44.75582333,-73.91110333,1.2,"12A5"
2017-07-20,"8:46:00 AM","Sample2","Moose",44.75575,-73.91109,1.3,"12A5"
2017-07-20,"8:49:00 AM","Sample2","Moose",44.75571,-73.91104667,1.2,"12A5"
2017-07-20,"8:52:00 AM","Sample2","Moose",44.75571167,-73.91105333,0.8,"12A5"
2017-07-20,"8:55:00 AM","Sample2","Moose",44.75565,-73.91114,0.9,"12A5"
2017-07-20,"8:58:00 AM","Sample2","Moose",44.755635,-73.91120833,1,"12A5"
2017-07-20,"9:01:00 AM","Sample2","Moose",44.75562667,-73.911215,0.9,"12A5"
2017-07-20,"9:03:00 AM","Sample2","Moose",44.75562,-73.91121667,1,"12A5"
2017-07-20,"9:06:00 AM","Sample2","Moose",44.75563833,-73.91116667,1,"12A5"
2017-07-20,"9:19:00 AM","Sample2","Moose",44.75565667,-73.91121167,0.9,"12A5"
2017-07-20,"9:23:00 AM","Sample2","Moose",44.75587667,-73.91107,1.3,"12A5"
2017-07-20,"9:26:00 AM","Sample2","Moose",44.75585833,-73.91094167,0.9,"12A5"
2017-07-20,"9:27:00 AM","Sample2","Moose",44.75585667,-73.91093333,0.9,"12A5"
2017-07-20,"9:41:00 AM","Sample2","Moose",44.75760833,-73.90943833,1,"12A5"
2017-07-20,"9:48:00 AM","Sample2","Moose",44.758195,-73.90881667,1,"12A5"
2017-07-20,"9:51:00 AM","Sample2","Moose",44.75834667,-73.90867333,1.1,"12A5"
2017-07-20,"9:57:00 AM","Sample2","Moose",44.75846333,-73.90851167,1.1,"12A5"
2017-07-20,"10:00:00 AM","Sample2","Moose",44.75850167,-73.90845167,1,"12A5"
2017-07-20,"10:08:00 AM","Sample2","Moose",44.76024833,-73.90657167,1.1,"12A5"
2017-07-20,"10:18:00 AM","Sample2","Moose",44.75964,-73.90526167,1.1,"12A5"
2017-07-20,"10:22:00 AM","Sample2","Moose",44.75965167,-73.90524833,1,"12A5"
2017-07-20,"10:28:00 AM","Sample2","Moose",44.75861,-73.90450833,1.1,"12A5"
2017-07-20,"10:33:00 AM","Sample2","Moose",44.75841333,-73.90435333,1.1,"12A5"
2017-07-20,"10:51:00 AM","Sample2","Moose",44.75583333,-73.90253667,1.4,"12A5"
2017-07-20,"11:00:00 AM","Sample2","Moose",44.75496833,-73.90194833,1.1,"12A5"
2017-07-20,"8:26:00 AM","Sample2","Moose",44.77435,-73.86990833,1.2,"12A6"
2017-07-20,"6:49:00 AM","Sample2","Moose",44.65594667,-73.94962167,1.8,"12B3"
2017-07-20,"7:19:00 AM","Sample2","Moose",44.65581667,-73.94956,1.4,"12B3"
2017-07-20,"7:46:00 AM","Sample2","Moose",44.65478167,-73.95085333,1,"12B3"
2017-07-20,"7:58:00 AM","Sample2","Moose",44.65471167,-73.95120167,1,"12B3"
2017-07-20,"8:31:00 AM","Sample2","Moose",44.65536667,-73.95469833,1.2,"12B3"
2017-07-20,"9:13:00 AM","Sample2","Moose",44.65654167,-73.960805,1.1,"12B3"
2017-07-20,"9:26:00 AM","Sample2","Moose",44.65674,-73.96135167,1.1,"12B3"
2017-07-20,"6:40:00 AM","Sample2","Moose",44.65933333,-73.95032333,1,"12B3"
2017-07-21,"7:25:00 AM","Sample2","Moose",43.94012833,-74.01563833,1,"10B3"
2017-07-21,"7:54:00 AM","Sample2","Moose",43.93716667,-74.016145,1,"10B3"
